time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
6.3;videos/cuts_test/50wtf12.mp4;fallen;(784.5, 443.5);(794.5, 454.5);(793.0, 436.5);(794.5, 457.75);(808.5, 424.25);(778.0, 443.0);(772.0, 400.25);(725.0, 436.25);(693.5, 392.25);(721.0, 436.5);(671.0, 438.0);(677.0, 403.75);(678.5, 367.0);(622.5, 423.25);(615.5, 383.0);(575.0, 389.5);(548.5, 365.0)
6.34;videos/cuts_test/50wtf12.mp4;fallen;(787.5, 440.75);(797.5, 451.0);(796.5, 433.5);(800.0, 456.5);(814.0, 424.0);(786.0, 448.75);(779.5, 401.75);(738.0, 446.5);(699.5, 390.0);(732.0, 437.5);(674.0, 435.25);(687.5, 409.25);(689.0, 372.5);(634.5, 411.5);(628.0, 376.0);(583.0, 386.25);(560.5, 361.5)
6.38;videos/cuts_test/50wtf12.mp4;fallen;(789.0, 441.5);(798.0, 453.0);(800.0, 434.75);(797.0, 459.75);(815.0, 425.0);(783.5, 446.75);(782.5, 401.25);(734.5, 445.5);(703.5, 388.75);(730.5, 437.5);(685.0, 433.75);(692.0, 415.0);(695.5, 381.25);(643.5, 407.75);(637.5, 382.5);(585.5, 380.5);(568.0, 361.0)
6.42;videos/cuts_test/50wtf12.mp4;fallen;(790.0, 439.75);(797.0, 448.25);(800.0, 433.25);(796.5, 456.0);(813.5, 425.5);(784.0, 445.0);(783.0, 404.0);(738.0, 443.0);(710.5, 393.0);(720.5, 442.5);(696.5, 436.5);(704.0, 406.75);(706.5, 379.0);(656.0, 402.5);(649.5, 392.0);(597.5, 375.5);(586.5, 364.75)
6.46;videos/cuts_test/50wtf12.mp4;fallen;(788.5, 443.0);(795.5, 450.5);(798.5, 436.5);(798.0, 457.5);(814.0, 428.5);(790.0, 447.0);(786.5, 408.25);(743.5, 445.5);(717.0, 402.0);(720.0, 450.5);(705.0, 446.0);(715.5, 403.25);(717.0, 376.75);(666.5, 408.0);(662.5, 395.5);(606.5, 372.5);(602.0, 366.0)
6.51;videos/cuts_test/50wtf12.mp4;fallen;(792.5, 441.25);(798.5, 449.0);(802.0, 435.0);(801.0, 459.0);(814.0, 428.0);(784.0, 447.75);(790.0, 411.25);(736.0, 443.0);(724.0, 405.0);(713.0, 450.0);(703.5, 444.25);(711.5, 412.5);(718.5, 386.5);(670.0, 412.25);(668.5, 395.0);(616.0, 376.25);(614.0, 364.5)
6.55;videos/cuts_test/50wtf12.mp4;fallen;(799.0, 448.5);(803.0, 454.75);(808.0, 443.75);(802.0, 460.0);(817.0, 435.5);(787.0, 448.0);(795.5, 414.5);(741.0, 446.0);(731.5, 405.75);(717.0, 447.5);(708.0, 444.25);(721.5, 409.75);(728.0, 386.25);(679.5, 411.25);(678.5, 400.5);(625.0, 379.0);(623.0, 377.0)
6.59;videos/cuts_test/50wtf12.mp4;fallen;(799.0, 446.75);(803.5, 451.5);(807.0, 441.5);(802.5, 456.0);(816.0, 434.5);(786.0, 443.25);(798.0, 414.75);(734.5, 435.0);(740.0, 402.5);(716.0, 448.5);(718.0, 443.25);(720.5, 416.0);(729.0, 395.5);(684.0, 412.25);(685.5, 403.5);(635.5, 380.5);(631.0, 374.0)
6.63;videos/cuts_test/50wtf12.mp4;fallen;(804.5, 446.75);(808.5, 450.25);(812.0, 442.0);(806.0, 454.0);(817.0, 436.0);(787.5, 443.5);(799.5, 416.0);(738.0, 432.5);(747.0, 402.75);(722.5, 448.5);(727.0, 439.75);(728.0, 418.0);(737.5, 397.0);(690.0, 414.25);(694.5, 400.75);(640.5, 386.25);(643.0, 369.5)
6.67;videos/cuts_test/50wtf12.mp4;fallen;(806.5, 448.75);(810.5, 451.0);(813.5, 443.0);(808.5, 452.0);(813.0, 433.0);(788.0, 439.0);(802.5, 412.0);(743.5, 429.0);(757.0, 398.0);(732.5, 445.5);(738.5, 431.5);(727.0, 418.5);(738.0, 396.5);(690.0, 419.0);(698.0, 402.5);(640.0, 400.25);(650.5, 371.25)
6.72;videos/cuts_test/50wtf12.mp4;fallen;(810.5, 448.75);(814.5, 451.75);(817.0, 443.0);(813.0, 457.0);(816.0, 435.0);(792.5, 444.5);(805.5, 414.25);(755.5, 427.5);(766.5, 394.0);(743.0, 442.0);(745.0, 430.25);(732.5, 421.5);(743.0, 399.0);(692.0, 419.25);(700.0, 403.0);(639.0, 403.75);(652.5, 369.25)
6.76;videos/cuts_test/50wtf12.mp4;fallen;(812.0, 451.0);(815.0, 456.25);(820.5, 447.0);(812.5, 459.5);(822.0, 438.25);(792.5, 439.25);(806.0, 412.25);(764.0, 421.0);(772.5, 395.5);(756.0, 441.25);(759.0, 434.25);(732.5, 417.0);(742.5, 394.5);(693.5, 419.75);(707.5, 397.0);(635.0, 406.75);(661.0, 361.5)
6.8;videos/cuts_test/50wtf12.mp4;fallen;(815.5, 454.0);(818.5, 461.5);(825.0, 451.0);(815.0, 468.0);(826.5, 439.25);(795.0, 449.0);(811.0, 412.25);(765.0, 428.0);(780.0, 396.0);(765.0, 441.5);(770.0, 431.5);(732.5, 423.0);(746.0, 394.0);(690.0, 423.5);(711.5, 388.25);(632.5, 412.0);(676.0, 344.5)
6.84;videos/cuts_test/50wtf12.mp4;fallen;(815.0, 453.75);(818.0, 458.75);(821.5, 451.5);(816.0, 458.25);(827.5, 443.25);(796.0, 446.0);(817.5, 413.0);(770.5, 431.0);(788.0, 395.5);(778.5, 439.0);(781.0, 429.5);(738.0, 420.5);(755.0, 396.0);(691.5, 422.5);(718.0, 386.0);(626.0, 409.75);(685.5, 336.0)
6.88;videos/cuts_test/50wtf12.mp4;fallen;(809.5, 441.0);(812.5, 447.75);(817.5, 439.25);(810.0, 452.0);(835.0, 438.5);(796.5, 453.5);(821.0, 411.5);(774.0, 435.25);(798.0, 391.75);(784.0, 441.5);(790.5, 430.25);(739.5, 425.5);(757.5, 395.75);(692.0, 424.5);(729.5, 380.5);(620.5, 416.5);(697.0, 333.0)
6.92;videos/cuts_test/50wtf12.mp4;fallen;(784.0, 418.0);(784.5, 423.0);(792.0, 417.5);(784.5, 432.25);(807.0, 419.5);(770.0, 449.5);(808.0, 402.5);(763.5, 443.25);(805.0, 392.75);(792.5, 439.5);(801.5, 431.25);(733.0, 426.25);(761.0, 394.25);(691.0, 422.0);(739.0, 363.75);(624.5, 416.0);(709.0, 326.5)
6.97;videos/cuts_test/50wtf12.mp4;fallen;(798.0, 429.5);(798.5, 435.5);(808.0, 430.5);(796.5, 443.5);(818.5, 427.0);(773.5, 442.75);(808.0, 409.25);(760.5, 449.5);(813.0, 391.25);(797.0, 437.0);(809.0, 428.5);(730.5, 421.75);(752.0, 398.0);(707.5, 418.0);(755.0, 367.5);(630.0, 414.5);(721.5, 332.75)
7.01;videos/cuts_test/50wtf12.mp4;fallen;(848.0, 454.0);(848.0, 462.75);(858.0, 456.0);(841.5, 472.5);(857.0, 456.0);(804.5, 465.25);(844.0, 433.0);(761.0, 453.5);(821.0, 397.25);(790.0, 429.25);(816.5, 431.75);(738.5, 422.75);(760.5, 400.25);(709.0, 413.0);(764.0, 368.5);(637.0, 401.5);(730.5, 331.5)
7.05;videos/cuts_test/50wtf12.mp4;fallen;(846.0, 449.5);(849.0, 458.0);(857.0, 449.5);(846.5, 471.0);(858.5, 457.75);(810.0, 470.5);(843.5, 434.0);(763.0, 456.5);(827.0, 398.0);(786.0, 426.5);(828.0, 431.75);(744.5, 423.5);(765.5, 397.25);(706.0, 428.25);(770.5, 363.5);(625.5, 425.25);(749.5, 326.0)
7.09;videos/cuts_test/50wtf12.mp4;fallen;(847.0, 451.0);(850.5, 460.5);(857.0, 451.0);(847.5, 476.0);(860.0, 457.25);(812.5, 471.0);(845.5, 436.0);(765.0, 455.0);(834.5, 398.0);(790.0, 424.0);(838.0, 433.0);(743.0, 418.0);(766.0, 393.75);(709.0, 426.5);(782.0, 370.5);(630.5, 420.0);(757.0, 321.5)
7.13;videos/cuts_test/50wtf12.mp4;fallen;(856.0, 445.0);(857.5, 453.75);(864.0, 446.75);(850.0, 468.0);(861.0, 454.5);(811.5, 467.25);(847.5, 435.75);(765.0, 454.5);(842.5, 401.25);(789.5, 423.0);(846.0, 438.5);(746.5, 418.25);(771.0, 396.0);(708.0, 426.0);(784.0, 368.75);(632.5, 420.0);(762.5, 320.0)
7.17;videos/cuts_test/50wtf12.mp4;fallen;(841.0, 438.5);(843.0, 444.0);(847.0, 439.0);(836.5, 451.75);(854.5, 449.25);(811.0, 457.75);(842.0, 440.5);(768.0, 449.25);(843.0, 418.5);(793.5, 422.5);(855.0, 440.5);(753.0, 411.25);(770.0, 402.5);(737.5, 411.5);(755.5, 398.5);(711.0, 361.25);(706.5, 354.5)
7.22;videos/cuts_test/50wtf12.mp4;fallen;(853.5, 442.75);(854.0, 448.25);(860.0, 444.0);(847.0, 454.25);(864.0, 453.5);(812.0, 463.0);(856.5, 445.0);(766.0, 453.5);(861.5, 421.5);(794.0, 423.25);(871.0, 458.5);(752.5, 421.75);(782.5, 410.0);(721.0, 425.0);(791.0, 390.25);(650.5, 403.5);(753.0, 337.25)
7.26;videos/cuts_test/50wtf12.mp4;fallen;(852.5, 440.0);(854.0, 446.5);(859.0, 441.0);(848.5, 454.75);(860.5, 453.0);(807.5, 462.0);(860.0, 448.0);(764.0, 452.5);(872.0, 436.25);(795.0, 422.5);(876.5, 466.75);(753.0, 424.5);(789.0, 416.25);(727.0, 421.5);(811.0, 393.0);(659.0, 397.0);(763.0, 341.0)
7.3;videos/cuts_test/50wtf12.mp4;fallen;(850.0, 450.5);(852.0, 457.0);(858.0, 450.5);(847.5, 463.5);(860.5, 458.75);(806.0, 464.0);(862.0, 451.0);(763.5, 453.5);(874.0, 436.5);(796.0, 423.25);(878.5, 466.0);(752.5, 423.75);(792.5, 416.0);(721.5, 424.75);(829.0, 391.0);(645.0, 410.5);(785.0, 345.5)
0.0;videos/cuts_test/50wtf16.mp4;walk;(338.5, 114.62);(339.5, 108.5);(328.5, 110.25);(339.75, 116.25);(311.5, 121.62);(352.5, 164.25);(294.0, 158.75);(357.5, 215.75);(277.0, 212.5);(339.75, 215.75);(324.25, 212.75);(342.5, 267.5);(303.25, 266.25);(338.5, 347.0);(303.5, 347.0);(326.25, 418.0);(295.75, 427.0)
0.04;videos/cuts_test/50wtf16.mp4;walk;(338.75, 114.38);(340.0, 108.38);(328.75, 110.12);(340.0, 116.0);(311.75, 121.62);(352.75, 164.25);(294.5, 158.5);(357.75, 215.75);(277.5, 212.5);(340.0, 215.75);(324.75, 212.62);(342.75, 267.25);(303.75, 266.25);(339.0, 347.0);(303.75, 347.25);(326.25, 417.75);(295.75, 427.0)
0.08;videos/cuts_test/50wtf16.mp4;walk;(339.0, 114.38);(340.25, 108.25);(329.0, 110.12);(340.25, 116.0);(312.0, 121.62);(353.0, 164.12);(294.75, 158.5);(358.0, 216.0);(277.75, 212.5);(340.0, 215.38);(325.25, 212.5);(343.0, 267.25);(304.0, 266.0);(339.0, 347.25);(304.0, 347.5);(326.5, 417.75);(295.75, 427.25)
0.13;videos/cuts_test/50wtf16.mp4;walk;(339.5, 114.0);(340.5, 108.12);(329.5, 109.88);(340.5, 115.75);(312.25, 121.38);(353.0, 164.0);(295.0, 158.38);(358.0, 216.0);(278.0, 212.5);(340.25, 215.0);(325.5, 212.38);(343.75, 267.25);(304.75, 266.25);(339.5, 347.25);(304.5, 347.5);(326.5, 417.5);(295.75, 427.5)
0.17;videos/cuts_test/50wtf16.mp4;walk;(339.75, 114.0);(340.75, 107.88);(329.75, 109.88);(340.25, 115.75);(312.75, 121.62);(353.5, 164.0);(295.5, 158.38);(358.25, 216.12);(278.5, 212.5);(341.25, 214.88);(325.75, 212.25);(344.0, 267.25);(305.25, 266.25);(339.75, 347.5);(304.75, 348.0);(326.75, 417.5);(296.0, 427.5)
0.21;videos/cuts_test/50wtf16.mp4;walk;(340.5, 113.75);(341.0, 107.75);(330.25, 109.75);(340.25, 115.75);(313.0, 121.75);(354.0, 164.0);(296.0, 158.25);(358.5, 216.38);(278.75, 212.38);(340.25, 215.25);(326.25, 212.12);(344.5, 267.5);(305.5, 266.5);(340.25, 347.75);(305.0, 348.5);(326.75, 417.5);(296.0, 427.25)
0.25;videos/cuts_test/50wtf16.mp4;walk;(340.75, 113.75);(341.5, 107.75);(330.75, 109.75);(340.75, 115.75);(313.5, 121.75);(354.5, 164.0);(296.5, 158.25);(359.0, 216.5);(279.25, 212.38);(340.25, 215.25);(327.0, 212.0);(345.0, 267.5);(306.0, 266.5);(340.75, 347.5);(305.5, 348.5);(327.0, 417.5);(296.0, 427.0)
0.29;videos/cuts_test/50wtf16.mp4;walk;(341.25, 113.62);(342.0, 107.75);(331.0, 109.75);(341.5, 115.75);(313.75, 121.75);(355.0, 164.0);(297.0, 158.25);(359.25, 216.38);(279.75, 212.5);(340.5, 215.75);(327.5, 212.12);(345.5, 267.25);(306.5, 266.25);(341.5, 347.0);(306.25, 347.75);(327.0, 417.0);(296.5, 426.75)
0.33;videos/cuts_test/50wtf16.mp4;walk;(341.5, 113.62);(342.5, 107.62);(331.25, 109.75);(342.0, 115.38);(314.25, 121.75);(355.0, 164.25);(297.5, 158.38);(359.25, 216.62);(280.0, 212.5);(342.0, 215.75);(327.75, 212.12);(346.0, 267.25);(307.5, 266.25);(342.0, 347.25);(306.75, 348.0);(327.25, 417.25);(296.5, 426.5)
0.38;videos/cuts_test/50wtf16.mp4;walk;(342.0, 113.5);(343.0, 107.5);(331.5, 109.75);(342.5, 115.25);(314.75, 121.88);(355.5, 164.25);(298.0, 158.25);(359.5, 216.75);(280.5, 212.5);(342.25, 215.5);(328.25, 212.38);(346.5, 267.0);(308.0, 266.0);(342.75, 347.0);(307.5, 347.5);(327.0, 417.0);(296.5, 426.5)
0.42;videos/cuts_test/50wtf16.mp4;walk;(342.5, 113.5);(343.75, 107.75);(332.0, 109.62);(343.75, 115.75);(315.5, 121.75);(356.0, 164.25);(299.0, 158.25);(360.25, 216.38);(281.0, 212.38);(343.25, 215.5);(329.25, 212.25);(347.0, 267.25);(308.75, 266.25);(343.25, 347.5);(308.25, 348.0);(327.25, 417.0);(296.75, 426.5)
0.46;videos/cuts_test/50wtf16.mp4;walk;(342.75, 113.25);(344.0, 107.5);(332.5, 109.5);(344.25, 115.75);(315.75, 121.5);(356.5, 164.25);(299.5, 158.12);(360.5, 216.38);(281.75, 212.5);(346.0, 216.25);(329.5, 212.62);(347.5, 267.5);(309.25, 266.25);(344.0, 347.75);(309.0, 348.25);(327.0, 417.0);(296.75, 426.5)
0.5;videos/cuts_test/50wtf16.mp4;walk;(343.25, 113.25);(344.5, 107.5);(332.75, 109.5);(344.5, 115.5);(316.5, 121.5);(357.0, 164.12);(300.25, 158.25);(361.0, 216.38);(282.5, 212.5);(347.0, 215.75);(330.25, 212.75);(348.25, 267.5);(310.0, 266.25);(344.5, 347.75);(309.5, 348.25);(327.25, 417.5);(297.0, 426.5)
0.54;videos/cuts_test/50wtf16.mp4;walk;(343.75, 113.38);(345.25, 107.5);(333.25, 109.62);(345.5, 115.5);(317.0, 121.25);(357.5, 164.12);(301.0, 158.12);(361.75, 216.5);(283.25, 212.5);(347.0, 215.5);(331.25, 212.75);(348.75, 267.25);(311.0, 266.0);(344.75, 347.5);(310.5, 348.0);(327.25, 417.25);(297.25, 426.25)
0.58;videos/cuts_test/50wtf16.mp4;walk;(344.5, 113.62);(346.0, 107.5);(334.0, 109.75);(346.0, 115.25);(317.75, 121.0);(358.0, 164.12);(301.5, 158.25);(362.5, 216.62);(284.0, 212.88);(350.75, 215.5);(332.0, 213.0);(349.75, 267.5);(311.75, 266.5);(345.0, 348.25);(311.0, 348.75);(327.5, 417.5);(297.5, 426.5)
0.63;videos/cuts_test/50wtf16.mp4;walk;(345.5, 113.62);(346.75, 107.5);(334.75, 109.88);(347.0, 115.25);(318.75, 121.25);(359.0, 164.25);(302.25, 158.5);(363.0, 217.12);(284.5, 213.25);(353.5, 215.38);(332.5, 213.62);(350.5, 268.0);(312.5, 266.75);(345.25, 348.5);(312.0, 349.0);(327.5, 417.5);(297.75, 427.0)
0.67;videos/cuts_test/50wtf16.mp4;walk;(346.25, 113.62);(347.5, 107.75);(335.75, 109.88);(347.0, 115.5);(319.5, 121.5);(360.0, 164.62);(303.25, 158.5);(363.75, 217.75);(285.5, 213.62);(354.25, 215.75);(333.5, 213.88);(351.25, 268.5);(313.5, 267.25);(345.5, 349.0);(313.0, 349.25);(327.75, 417.75);(298.0, 427.0)
0.71;videos/cuts_test/50wtf16.mp4;walk;(347.5, 113.25);(348.5, 107.5);(336.75, 109.75);(347.75, 115.75);(320.5, 121.75);(360.5, 164.75);(304.0, 158.5);(364.5, 218.5);(286.75, 213.88);(353.0, 215.5);(335.0, 214.0);(352.0, 268.0);(314.5, 266.5);(346.75, 348.5);(313.75, 348.75);(328.0, 417.25);(298.0, 426.75)
0.75;videos/cuts_test/50wtf16.mp4;walk;(348.75, 113.38);(349.75, 107.75);(337.75, 109.88);(348.75, 116.0);(321.0, 122.25);(361.5, 165.0);(305.25, 158.62);(365.5, 219.0);(288.25, 214.12);(351.75, 216.5);(336.0, 214.0);(353.0, 268.5);(315.75, 267.0);(347.5, 349.25);(315.0, 349.5);(328.25, 417.75);(298.0, 426.75)
0.79;videos/cuts_test/50wtf16.mp4;walk;(349.5, 113.75);(350.5, 107.62);(339.0, 109.88);(351.5, 116.5);(322.25, 122.12);(363.0, 165.25);(306.0, 159.0);(367.75, 218.25);(288.75, 213.62);(355.75, 218.0);(337.25, 214.5);(353.75, 268.75);(316.5, 267.5);(349.0, 349.5);(316.5, 349.75);(328.25, 417.0);(298.25, 426.5)
0.83;videos/cuts_test/50wtf16.mp4;walk;(350.5, 113.62);(351.5, 107.75);(340.0, 109.88);(353.0, 116.75);(323.5, 122.38);(364.0, 165.75);(307.5, 159.0);(368.75, 218.88);(290.5, 213.75);(354.75, 219.0);(339.0, 214.38);(354.75, 268.75);(317.75, 267.25);(351.5, 349.5);(318.25, 350.25);(328.75, 416.75);(298.5, 426.75)
0.88;videos/cuts_test/50wtf16.mp4;walk;(351.25, 114.0);(352.75, 107.88);(341.25, 110.0);(354.25, 117.0);(324.75, 122.75);(365.0, 166.0);(309.0, 159.75);(370.0, 219.25);(292.0, 214.75);(357.0, 218.25);(340.5, 214.75);(356.25, 270.0);(319.5, 268.5);(352.5, 351.5);(320.75, 352.0);(328.5, 416.25);(298.5, 426.5)
0.92;videos/cuts_test/50wtf16.mp4;walk;(352.75, 114.62);(354.0, 108.88);(342.75, 110.88);(355.5, 118.5);(326.0, 123.75);(366.5, 166.75);(310.0, 160.75);(372.0, 219.88);(293.5, 216.12);(358.25, 218.62);(342.75, 214.75);(358.5, 270.75);(321.25, 269.75);(357.0, 351.0);(323.0, 352.75);(329.25, 415.0);(298.25, 426.0)
0.96;videos/cuts_test/50wtf16.mp4;walk;(354.75, 116.0);(355.75, 110.25);(344.75, 112.25);(356.5, 119.5);(327.5, 125.12);(368.0, 168.0);(311.75, 162.0);(373.25, 221.5);(295.0, 217.75);(358.5, 218.12);(344.25, 216.0);(360.5, 272.5);(323.25, 271.75);(360.0, 351.5);(325.5, 354.0);(330.0, 414.5);(298.5, 425.0)
1.0;videos/cuts_test/50wtf16.mp4;walk;(356.5, 117.62);(357.25, 112.0);(346.25, 113.75);(357.5, 121.12);(328.75, 127.0);(369.25, 169.88);(313.0, 163.75);(375.0, 223.5);(296.5, 220.0);(359.5, 219.75);(347.0, 217.75);(362.25, 274.5);(324.5, 274.0);(364.5, 352.5);(327.75, 356.0);(330.75, 413.25);(298.75, 424.5)
1.04;videos/cuts_test/50wtf16.mp4;walk;(357.75, 119.25);(358.75, 113.75);(347.5, 115.5);(359.0, 123.12);(330.5, 129.0);(371.0, 173.12);(314.25, 166.62);(376.5, 227.25);(298.0, 223.25);(364.0, 221.12);(347.25, 221.25);(364.75, 277.75);(326.75, 277.25);(368.5, 357.25);(330.5, 360.0);(331.0, 413.5);(298.75, 423.25)
1.08;videos/cuts_test/50wtf16.mp4;walk;(359.0, 124.0);(360.25, 118.12);(348.75, 120.0);(361.5, 127.38);(332.25, 133.12);(373.25, 177.0);(316.25, 170.5);(379.5, 232.25);(299.75, 227.62);(368.75, 225.25);(350.75, 225.25);(368.0, 281.25);(329.75, 281.0);(373.25, 363.0);(334.0, 366.0);(332.0, 413.75);(298.5, 424.75)
1.13;videos/cuts_test/50wtf16.mp4;walk;(360.75, 129.5);(361.75, 123.5);(350.5, 125.25);(362.25, 132.25);(333.75, 137.75);(375.5, 181.62);(318.0, 176.25);(382.5, 237.0);(301.5, 233.88);(371.0, 232.0);(351.75, 230.5);(371.0, 285.75);(332.5, 285.75);(381.75, 366.0);(336.25, 370.75);(334.0, 410.5);(297.5, 427.75)
1.17;videos/cuts_test/50wtf16.mp4;walk;(363.0, 135.5);(363.75, 129.5);(353.0, 131.0);(363.75, 138.25);(335.25, 143.0);(376.75, 187.75);(319.75, 182.5);(385.0, 242.12);(303.25, 240.38);(368.5, 239.38);(353.5, 234.62);(375.5, 292.5);(337.25, 293.0);(389.0, 371.0);(343.75, 375.0);(334.75, 412.25);(296.75, 426.5)
1.21;videos/cuts_test/50wtf16.mp4;fall;(365.0, 143.25);(365.5, 137.0);(355.0, 139.25);(365.5, 145.5);(337.5, 151.25);(378.25, 194.25);(322.0, 189.62);(386.5, 248.62);(306.0, 247.88);(374.75, 245.75);(357.75, 240.0);(379.25, 298.75);(342.25, 300.5);(393.5, 376.5);(348.25, 384.0);(332.75, 410.0);(300.0, 420.5)
1.25;videos/cuts_test/50wtf16.mp4;fall;(367.0, 151.62);(368.0, 145.75);(357.0, 146.75);(370.5, 153.75);(339.25, 158.25);(382.0, 203.25);(321.5, 201.62);(390.25, 256.75);(308.25, 259.0);(385.5, 255.88);(359.0, 248.25);(384.5, 310.75);(345.25, 313.0);(403.0, 392.0);(362.25, 397.5);(339.0, 417.0);(304.75, 417.5)
1.29;videos/cuts_test/50wtf16.mp4;fall;(368.5, 162.25);(369.5, 156.5);(358.75, 157.25);(372.25, 165.0);(341.0, 169.0);(384.5, 213.5);(323.25, 212.5);(392.75, 269.0);(311.5, 271.0);(386.5, 267.25);(364.5, 259.0);(389.5, 322.0);(349.25, 325.5);(412.5, 402.5);(367.5, 414.0);(341.75, 409.25);(308.0, 416.25)
1.33;videos/cuts_test/50wtf16.mp4;fall;(373.25, 175.25);(373.0, 169.0);(363.5, 170.5);(371.25, 177.12);(344.0, 182.75);(385.25, 226.12);(328.0, 224.75);(394.75, 281.5);(317.5, 284.0);(390.0, 276.5);(367.75, 267.5);(394.5, 337.75);(357.0, 341.5);(417.25, 415.25);(369.75, 429.75);(345.0, 413.75);(309.75, 419.0)
1.38;videos/cuts_test/50wtf16.mp4;fall;(375.25, 189.25);(376.0, 182.88);(365.25, 184.5);(376.5, 190.75);(346.5, 196.62);(390.0, 239.75);(332.0, 239.75);(401.5, 294.0);(323.0, 300.0);(393.75, 291.25);(374.75, 282.0);(400.25, 352.5);(361.75, 356.5);(422.75, 435.5);(378.0, 444.25);(341.5, 417.75);(313.5, 422.25)
1.42;videos/cuts_test/50wtf16.mp4;fall;(379.0, 202.25);(379.0, 196.25);(368.5, 197.88);(380.25, 205.5);(350.5, 211.5);(394.5, 253.75);(337.75, 256.5);(403.25, 307.25);(327.25, 319.0);(399.25, 308.75);(380.5, 299.75);(404.0, 366.75);(364.5, 371.25);(427.5, 442.25);(376.75, 454.5);(346.0, 425.75);(315.25, 419.5)
1.46;videos/cuts_test/50wtf16.mp4;fall;(383.25, 210.0);(382.75, 204.0);(372.75, 206.5);(382.0, 213.5);(355.75, 221.88);(399.25, 262.25);(344.25, 264.5);(405.0, 313.5);(332.5, 331.0);(402.5, 322.5);(385.0, 316.75);(404.75, 377.75);(367.75, 381.75);(426.0, 449.0);(375.0, 461.0);(352.75, 431.75);(321.5, 430.0)
1.5;videos/cuts_test/50wtf16.mp4;fall;(388.0, 212.0);(387.5, 206.5);(377.5, 208.88);(386.5, 216.75);(360.75, 225.25);(404.0, 265.0);(349.5, 267.5);(407.0, 319.5);(335.0, 334.75);(404.5, 328.5);(388.5, 328.0);(405.25, 378.25);(368.0, 381.75);(425.5, 451.5);(375.5, 462.25);(350.75, 431.5);(323.0, 427.5)
1.54;videos/cuts_test/50wtf16.mp4;fall;(391.75, 209.0);(391.5, 203.88);(381.0, 206.25);(391.25, 215.25);(364.5, 223.25);(407.0, 263.0);(353.75, 265.5);(409.25, 317.25);(336.5, 332.0);(409.25, 326.25);(391.25, 327.5);(404.5, 375.0);(367.0, 377.75);(423.5, 452.5);(375.5, 460.0);(346.5, 426.5);(323.25, 424.5)
1.58;videos/cuts_test/50wtf16.mp4;fall;(396.5, 205.0);(395.5, 199.25);(385.5, 202.12);(393.5, 210.0);(368.5, 218.75);(410.0, 258.0);(356.0, 261.75);(411.0, 310.5);(338.5, 327.5);(410.75, 322.0);(393.75, 323.0);(404.25, 370.0);(366.75, 372.5);(422.5, 450.0);(374.0, 457.5);(346.5, 425.5);(320.0, 422.25)
1.63;videos/cuts_test/50wtf16.mp4;fall;(399.0, 201.38);(399.5, 195.25);(388.0, 197.5);(401.75, 204.75);(370.0, 212.5);(411.0, 253.5);(357.0, 258.0);(413.5, 306.75);(340.75, 323.5);(412.0, 318.75);(395.0, 318.0);(406.75, 365.0);(367.0, 368.0);(422.5, 445.5);(375.0, 453.5);(345.75, 427.0);(316.75, 415.5)
1.67;videos/cuts_test/50wtf16.mp4;fall;(403.75, 199.25);(404.0, 193.0);(393.5, 194.88);(404.5, 201.75);(373.75, 208.5);(412.5, 249.25);(358.5, 254.75);(413.75, 300.0);(343.25, 320.0);(415.0, 312.5);(397.5, 313.5);(408.5, 363.75);(368.5, 366.5);(421.0, 444.25);(372.0, 452.75);(348.0, 428.0);(316.0, 413.0)
1.71;videos/cuts_test/50wtf16.mp4;fall;(407.0, 198.25);(407.75, 191.88);(396.75, 193.75);(408.5, 200.5);(376.75, 207.12);(414.75, 247.5);(361.5, 252.25);(416.0, 299.0);(345.5, 317.75);(416.0, 310.75);(399.5, 311.25);(409.0, 362.0);(369.5, 364.5);(421.5, 443.0);(372.0, 451.0);(347.75, 426.5);(316.25, 412.5)
1.75;videos/cuts_test/50wtf16.mp4;fall;(411.5, 198.62);(412.0, 192.0);(401.0, 193.88);(412.5, 199.75);(380.0, 206.0);(417.0, 247.25);(363.5, 251.88);(417.0, 298.75);(346.0, 317.0);(417.25, 311.0);(400.5, 311.5);(410.75, 363.0);(371.0, 365.0);(421.75, 444.0);(370.5, 452.0);(349.25, 426.25);(316.25, 411.5)
1.79;videos/cuts_test/50wtf16.mp4;fall;(414.25, 198.75);(415.0, 192.0);(404.0, 193.88);(415.25, 199.75);(383.25, 205.75);(419.5, 247.62);(365.5, 252.0);(418.5, 299.5);(346.75, 317.25);(418.5, 312.0);(401.0, 313.0);(412.75, 364.0);(372.75, 366.25);(422.75, 445.5);(372.75, 454.0);(346.25, 425.5);(316.75, 411.75)
1.84;videos/cuts_test/50wtf16.mp4;fall;(417.0, 199.5);(417.5, 193.0);(406.75, 195.0);(417.5, 200.5);(387.0, 207.25);(422.5, 248.75);(368.25, 253.0);(418.5, 301.75);(348.25, 317.75);(418.25, 315.75);(402.5, 314.5);(414.25, 364.75);(374.0, 366.75);(423.0, 446.0);(372.25, 454.75);(345.75, 426.0);(316.75, 411.75)
